epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153526,3662594048,274432,13402894336,15032385536,45133824,46981120,45240320,46981120,45129728,46989312,45166592,46977024
1788153528,3606409216,274432,13236355072,15032385536,45211648,46981120,45187072,46981120,45182976,46989312,45166592,46977024
1788153530,3731210240,274432,12948766720,15032385536,45182976,46981120,45129728,46981120,47042560,48300032,46616576,50774016
1788153532,3804643328,274432,13058215936,15032385536,45191168,46981120,45182976,46981120,47218688,48525312,46612480,50774016
1788153534,3737288704,274432,13055078400,15032385536,45133824,46981120,45129728,46981120,47128576,48631808,46616576,50774016
1788153536,4104732672,274432,12768940032,15032385536,45178880,46981120,45129728,46985216,47095808,48631808,46620672,50774016
1788153538,4269318144,274432,12624953344,15032385536,46575616,48054272,45129728,47792128,47095808,48631808,46624768,50774016
1788153540,4242538496,274432,12568723456,15032385536,46579712,48054272,46571520,48050176,47112192,48631808,46563328,50774016
1788153541,4248539136,274432,12568670208,15032385536,46632960,48054272,46579712,48054272,47104000,48631808,46571520,50774016
1788153543,4262526976,274432,12568666112,15032385536,46575616,48054272,46628864,48160768,47095808,48631808,46567424,50774016
1788153545,4340719616,274432,12568719360,15032385536,46632960,48054272,46575616,48160768,47083520,51122176,46620672,50774016
1788153547,4372959232,274432,12568719360,15032385536,46641152,48054272,46575616,48160768,47050752,51122176,46567424,50774016
1788153549,4385927168,274432,12568715264,15032385536,46628864,48054272,46628864,48160768,47263744,51838976,46612480,50774016
1788153550,4384296960,274432,12568670208,15032385536,46637056,48066560,46637056,48160768,47108096,51838976,46612480,50774016
1788153552,4357636096,274432,12568727552,15032385536,46571520,51376128,46579712,48160768,47104000,51838976,46624768,50774016
1788153554,4383563776,274432,12568727552,15032385536,46739456,51376128,46637056,48160768,47095808,51838976,46571520,50774016
1788153555,4367339520,274432,12568723456,15032385536,46632960,51376128,46575616,48160768,47108096,51838976,46567424,50774016
1788153557,4389404672,274432,12568723456,15032385536,46632960,51376128,46579712,48316416,47050752,51838976,46624768,50774016
1788153559,4432093184,274432,12568674304,15032385536,46641152,51376128,46579712,48316416,47206400,51838976,46620672,50774016
1788153561,4494868480,274432,12568719360,15032385536,46583808,51376128,46628864,48316416,0,0,0,0
1788153562,4553965568,274432,12568735744,15032385536,46583808,51376128,46567424,48316416,0,0,0,0
1788153564,4557721600,274432,12568670208,15032385536,46632960,51376128,46632960,50757632,0,0,0,0
1788153565,4524032000,274432,12568723456,15032385536,46628864,51376128,46628864,50757632,0,0,0,0
1788153567,4553605120,274432,12568727552,15032385536,46628864,51376128,46628864,50757632,0,0,0,0
1788153568,4632547328,274432,12568739840,15032385536,0,0,0,0,0,0,0,0
