epoch,host_mem_available_bytes,host_swap_used_bytes,parser_current_bytes,parser_peak_bytes,worker_1_current_bytes,worker_1_peak_bytes,worker_2_current_bytes,worker_2_peak_bytes,worker_3_current_bytes,worker_3_peak_bytes,worker_4_current_bytes,worker_4_peak_bytes
1788153275,4246753280,0,12986339328,13953400832,45158400,46919680,46538752,47775744,45121536,49840128,46497792,49561600
1788153277,4366737408,0,12801650688,13953400832,45182976,46919680,46546944,47964160,46559232,49840128,46501888,49561600
1788153279,4526247936,0,12742643712,13953400832,46546944,48033792,46493696,48025600,46546944,49840128,46551040,49561600
1788153281,4503347200,0,12742660096,13953400832,46538752,48033792,46481408,48025600,46546944,49840128,46600192,49561600
1788153283,4497985536,0,12742692864,13953400832,46493696,48033792,46489600,48025600,46628864,49840128,46575616,49561600
1788153284,4456030208,0,12742742016,13953400832,46546944,48033792,46546944,48025600,46497792,49840128,46501888,49561600
1788153286,4460347392,0,12742656000,13953400832,46493696,48070656,46542848,48025600,46493696,49840128,46505984,49561600
1788153288,4534030336,0,12742668288,13953400832,46616576,48070656,46546944,48226304,46546944,49840128,46501888,49561600
1788153290,4529164288,0,12742660096,13953400832,46493696,48070656,46686208,48226304,46546944,49840128,46551040,49561600
1788153291,4537937920,0,12742774784,13953400832,46546944,48070656,46608384,48410624,46493696,49840128,46497792,49561600
1788153293,4502687744,0,12742602752,13953400832,46546944,48070656,46505984,51089408,46555136,49840128,46559232,49561600
1788153295,4538445824,0,12742660096,13953400832,46493696,48070656,46542848,51089408,46551040,49840128,46501888,49561600
1788153297,4504113152,0,12742660096,13953400832,46489600,48070656,46542848,51089408,46497792,49840128,46559232,49561600
1788153298,4486258688,0,12742656000,13953400832,46542848,48070656,46551040,51089408,46731264,50917376,46501888,49561600
1788153300,4537917440,0,12742602752,13953400832,46546944,48087040,46542848,51089408,46497792,50917376,46559232,49561600
1788153302,4567318528,0,12742606848,13953400832,46559232,48807936,46489600,51089408,46546944,50917376,46575616,50929664
1788153303,4549468160,0,12742594560,13953400832,46493696,48807936,46534656,51089408,46538752,50917376,46497792,50929664
1788153305,4668284928,0,12742602752,13953400832,46497792,48807936,0,0,46497792,50917376,0,0
1788153307,4734271488,0,12742602752,13953400832,46551040,48807936,0,0,0,0,0,0
1788153308,4710395904,0,12742660096,13953400832,46407680,0,0,0,0,0,0,0
