timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:43:18.147477+00:00,87.096,2979876864,3471843328,2806059008,134549504,0,0,12947320832,25769799680,12288,50,159128131,148259612,10868519,0,0
2026-08-31T02:43:19.148417+00:00,88.097,3194990592,3471843328,3020009472,134586368,0,0,12727803904,25769799680,12288,52,160772293,149823714,10948579,0,0
2026-08-31T02:43:20.149618+00:00,89.098,3838513152,3838513152,3662319616,134586368,0,0,12080439296,25769799680,12288,54,164012791,152585367,11427423,0,0
2026-08-31T02:43:21.153570+00:00,90.102,4428062720,4831444992,4250730496,134586368,0,0,11130249216,25769799680,12288,54,167123115,154472338,12650777,0,0
2026-08-31T02:43:22.155177+00:00,91.103,5736427520,5874950144,5552939008,134586368,0,0,9570635776,25769799680,12288,54,171746592,157881896,13864696,0,0
2026-08-31T02:43:23.156052+00:00,92.104,6689570816,6692065280,6506274816,134586368,0,0,8958111744,25769799680,12288,55,177062071,161762851,15299219,0,0
2026-08-31T02:43:24.156978+00:00,93.105,6985859072,6986121216,6800601088,134586368,0,0,8713940992,25769799680,12288,56,183702712,167232574,16470138,0,0
2026-08-31T02:43:25.158142+00:00,94.106,7429320704,7447162880,7245733888,134586368,0,0,8252895232,25769799680,12288,57,190948484,173377078,17571406,0,0
2026-08-31T02:43:26.159131+00:00,95.107,7597572096,7739568128,7413088256,134586368,0,0,8116731904,25769799680,12288,57,198385100,180178649,18206450,0,0
2026-08-31T02:43:27.160074+00:00,96.108,7481315328,7739568128,7298170880,134586368,0,0,8217243648,25769799680,12288,58,205710669,186990397,18720271,0,0
2026-08-31T02:43:28.161017+00:00,97.109,7743897600,7775596544,7560130560,134586368,0,0,8005926912,25769799680,12288,58,213404434,194468161,18936273,0,0
