timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:33:59.853816+00:00,159.163,4439629824,4884959232,3272065024,1102442496,0,0,12643368960,25769799680,0,51,226321076,211659735,14661341,0,0
2026-08-31T02:34:00.854912+00:00,160.164,4439629824,4884959232,3272065024,1102442496,0,0,12645117952,25769799680,0,51,228021903,213360367,14661536,0,0
2026-08-31T02:34:01.856017+00:00,161.165,4439445504,4884959232,3272065024,1102442496,0,0,12649795584,25769799680,0,51,229727407,215065871,14661536,0,0
2026-08-31T02:34:02.857154+00:00,162.166,4439445504,4884959232,3272065024,1102442496,0,0,12672995328,25769799680,0,51,231450604,216788918,14661686,0,0
2026-08-31T02:34:03.858144+00:00,163.167,4439441408,4884959232,3272065024,1102442496,0,0,12675072000,25769799680,0,51,233165193,218499163,14666030,0,0
2026-08-31T02:34:04.858993+00:00,164.168,4439441408,4884959232,3272065024,1102442496,0,0,12675317760,25769799680,0,51,234870711,220204681,14666030,0,0
2026-08-31T02:34:05.859907+00:00,165.169,4439441408,4884959232,3272065024,1102442496,0,0,12675325952,25769799680,0,51,236568103,221902073,14666030,0,0
2026-08-31T02:34:06.860861+00:00,166.170,4453228544,4884959232,3285700608,1102442496,0,0,12662484992,25769799680,0,51,238134744,223396785,14737958,0,0
2026-08-31T02:34:07.861871+00:00,167.171,4430245888,4884959232,3262582784,1102442496,0,0,12681703424,25769799680,0,51,240148206,225246125,14902081,0,0
2026-08-31T02:34:08.862734+00:00,168.172,4537868288,4884959232,3369799680,1102442496,0,0,12570083328,25769799680,0,51,242575087,227575626,14999460,0,0
2026-08-31T02:34:09.863648+00:00,169.173,4552560640,4884959232,3385012224,1102442496,0,0,12541829120,25769799680,0,51,244571327,229331763,15239564,0,0
2026-08-31T02:34:10.864517+00:00,170.174,4458000384,4884959232,3289243648,1102442496,0,0,12636753920,25769799680,0,51,246609447,231270266,15339180,0,0
2026-08-31T02:34:11.865547+00:00,171.175,4457787392,4884959232,3289243648,1102442496,0,0,12645593088,25769799680,0,51,248624634,233245573,15379061,0,0
